Gaji_D_Id,Gaji_H_Id,Karyawan_Id,Nilai_Gaji
13487,27,498,8002418
13488,27,114,4788228
13489,27,141,8478691
13490,27,108,9471530
13491,27,577,14550934
13492,27,214,14550934
13493,27,562,8002418
13494,27,285,14550934
13495,27,413,4528231
13496,27,245,14550934
13497,27,271,7760393
13498,27,346,9471530
13499,27,258,13270061
13500,27,172,13270061
13501,27,104,14550934
13502,27,598,4939757
13503,27,552,9471530
13504,27,513,8002418
13505,27,488,13270061
13506,27,587,4939757
13507,27,454,4528231
13508,27,637,4939757
13509,27,194,7760393
13510,27,44,4939757
13511,27,147,9471530
13512,27,406,7760393
13513,27,118,7760393
13514,27,558,9471530
13515,27,67,8478691
13516,27,435,4788228
13517,27,564,4528231
13518,27,334,8002418
13519,27,338,4939757
13520,27,354,4528231
13521,27,234,7872252
13522,27,469,8478691
13523,27,274,14550934
13524,27,1,9471530
13525,27,390,4939757
13526,27,357,7872252
13527,27,249,14550934
13528,27,294,13270061
13529,27,227,14550934
13530,27,233,4939757
13531,27,414,4788228
13532,27,500,14550934
13533,27,580,9471530
13534,27,483,4939757
13535,27,287,4939757
13536,27,97,4528231
13537,27,313,8478691
13538,27,453,8002418
13539,27,409,7760393
13540,27,392,13270061
13541,27,499,14550934
13542,27,25,4528231
13543,27,318,8478691
13544,27,381,9471530
13545,27,649,8002418
13546,27,621,4939757
13547,27,579,4528231
13548,27,94,4788228
13549,27,228,14550934
13550,27,515,4528231
13551,27,389,4528231
13552,27,135,4528231
13553,27,543,4939757
13554,27,638,4528231
13555,27,473,4939757
13556,27,591,8002418
13557,27,202,7760393
13558,27,192,14550934
13559,27,625,13270061
13560,27,652,8002418
13561,27,178,7760393
13562,27,653,4528231
13563,27,221,7760393
13564,27,99,8002418
13565,27,363,4788228
13566,27,282,13270061
13567,27,594,4939757
13568,27,584,4939757
13569,27,126,9471530
13570,27,60,13270061
13571,27,615,8478691
13572,27,688,14550934
13573,27,81,4788228
13574,27,185,7760393
13575,27,218,14550934
13576,27,509,7760393
13577,27,51,14550934
13578,27,609,9471530
13579,27,546,8478691
13580,27,626,4528231
13581,27,378,13270061
13582,27,110,4788228
13583,27,673,13270061
13584,27,340,7872252
13585,27,635,8002418
13586,27,109,8002418
13587,27,681,9471530
13588,27,156,13270061
13589,27,247,4788228
13590,27,280,13270061
13591,27,17,8478691
13592,27,63,7872252
13593,27,675,4939757
13594,27,575,4939757
13595,27,252,4939757
13596,27,270,7872252
13597,27,216,14550934
13598,27,261,4939757
13599,27,18,14550934
13600,27,676,8002418
13601,27,66,14550934
13602,27,89,7872252
13603,27,450,4788228
13604,27,295,8478691
13605,27,205,14550934
13606,27,407,9471530
13607,27,458,4528231
13608,27,15,9471530
13609,27,11,7760393
13610,27,487,4939757
13611,27,461,7872252
13612,27,309,7760393
13613,27,570,14550934
13614,27,263,14550934
13615,27,196,7760393
13616,27,518,4939757
13617,27,595,4788228
13618,27,186,8002418
13619,27,545,7872252
13620,27,613,7760393
13621,27,585,8478691
13622,27,665,8002418
13623,27,64,4939757
13624,27,33,9471530
13625,27,695,14550934
13626,27,402,8002418
13627,27,79,13270061
13628,27,662,4528231
13629,27,529,4528231
13630,27,105,8478691
13631,27,169,4528231
13632,27,119,4528231
13633,27,292,8002418
13634,27,117,4528231
13635,27,538,4528231
13636,28,364,9471530
13637,28,154,14550934
13638,28,39,9471530
13639,28,691,4788228
13640,28,463,9471530
13641,28,406,7760393
13642,28,594,4939757
13643,28,276,7760393
13644,28,442,4528231
13645,28,290,4528231
13646,28,540,14550934
13647,28,289,4939757
13648,28,331,8478691
13649,28,79,13270061
13650,28,415,14550934
13651,28,671,4939757
13652,28,519,4528231
13653,28,205,14550934
13654,28,327,9471530
13655,28,267,9471530
13656,28,252,4939757
13657,28,383,14550934
13658,28,344,8478691
13659,28,397,8478691
13660,28,682,13270061
13661,28,373,4939757
13662,28,620,8002418
13663,28,304,7760393
13664,28,521,4528231
13665,28,624,7872252
13666,28,145,7872252
13667,28,149,7872252
13668,28,532,7760393
13669,28,402,8002418
13670,28,362,4939757
13671,28,489,8002418
13672,28,53,4788228
13673,28,451,9471530
13674,28,4,7872252
13675,28,171,9471530
13676,28,293,4939757
13677,28,612,8478691
13678,28,225,4528231
13679,28,529,4528231
13680,28,551,8478691
13681,28,324,14550934
13682,28,680,4528231
13683,28,198,4528231
13684,28,367,8478691
13685,28,408,14550934
13686,28,254,7872252
13687,28,318,8478691
13688,28,482,9471530
13689,28,508,14550934
13690,28,125,4528231
13691,28,44,4939757
13692,28,143,9471530
13693,28,288,7760393
13694,28,669,8002418
13695,28,652,8002418
13696,28,592,4528231
13697,28,119,4528231
13698,28,520,8478691
13699,28,641,14550934
13700,28,89,7872252
13701,28,223,13270061
13702,28,297,4939757
13703,28,413,4528231
13704,28,36,4788228
13705,28,700,9471530
13706,28,517,14550934
13707,28,221,7760393
13708,28,673,13270061
13709,28,354,4528231
13710,28,58,9471530
13711,28,12,9471530
13712,28,76,7872252
13713,28,108,9471530
13714,28,352,8478691
13715,28,618,4788228
13716,28,467,7760393
13717,28,216,14550934
13718,28,487,4939757
13719,28,207,9471530
13720,28,309,7760393
13721,28,565,8478691
13722,28,452,13270061
13723,28,419,4528231
13724,28,90,4939757
13725,28,310,7760393
13726,28,643,4788228
13727,28,144,4788228
13728,28,45,13270061
13729,28,494,9471530
13730,28,665,8002418
13731,28,626,4528231
13732,28,667,8478691
13733,28,245,14550934
13734,28,191,8002418
13735,28,536,4788228
13736,28,631,9471530
13737,28,131,13270061
13738,28,428,8478691
13739,28,591,8002418
13740,28,398,7872252
13741,28,432,13270061
13742,28,410,4788228
13743,28,63,7872252
13744,28,658,7760393
13745,28,634,9471530
13746,28,439,4528231
13747,28,646,8478691
13748,28,356,13270061
13749,28,679,4788228
13750,28,6,4939757
13751,28,490,7872252
13752,28,91,8478691
13753,28,677,9471530
13754,28,62,13270061
13755,28,43,4528231
13756,28,285,14550934
13757,28,664,4528231
13758,28,424,8002418
13759,28,52,14550934
13760,28,381,9471530
13761,28,586,7760393
13762,28,329,4528231
13763,28,148,4939757
13764,28,40,8478691
13765,28,157,4939757
13766,28,369,13270061
13767,28,544,7872252
13768,28,572,7760393
13769,28,183,8478691
13770,28,533,8002418
13771,28,217,8002418
13772,28,349,7760393
13773,28,663,4788228
13774,28,242,7760393
13775,28,370,14550934
13776,28,617,9471530
13777,28,405,8478691
13778,28,277,9471530
13779,28,190,4528231
13780,28,99,8002418
13781,28,695,14550934
13782,28,625,13270061
13783,28,361,7760393
13784,28,265,4939757
13785,28,561,7760393
13786,28,319,8478691
13787,28,111,8002418
13788,28,120,14550934
13789,28,605,9471530
13790,28,609,9471530
13791,28,15,9471530
13792,28,385,8478691
13793,28,416,14550934
13794,28,229,8002418
13795,28,124,4528231
13796,28,312,8478691
13797,28,564,4528231
13798,28,9,4788228
13799,28,456,7872252
13800,28,86,8478691
13801,28,403,13270061
13802,28,34,4939757
13803,28,17,8478691
13804,28,337,7760393
13805,28,16,8002418
13806,28,628,4939757
13807,28,81,4788228
13808,28,693,4528231
13809,28,651,7760393
13810,28,509,7760393
13811,28,61,14550934
13812,28,280,13270061
13813,28,249,14550934
13814,28,247,4788228
13815,28,270,7872252
13816,28,25,4528231
13817,28,136,8002418
13818,28,211,9471530
13819,28,464,9471530
13820,28,46,4788228
13821,28,160,7760393
13822,28,466,8478691
13823,28,438,9471530
13824,28,325,9471530
13825,28,47,8478691
13826,28,300,7872252
13827,28,246,13270061
13828,28,60,13270061
13829,28,278,8478691
13830,28,82,9471530
13831,28,507,7760393
13832,28,396,4528231
13833,28,281,8002418
13834,28,141,8478691
13835,28,644,13270061
13836,28,639,13270061
13837,28,88,8002418
13838,28,177,7760393
13839,28,601,7872252
13840,28,109,8002418
13841,28,139,4939757
13842,28,87,7872252
13843,28,37,13270061
13844,28,393,7872252
13845,28,161,4939757
13846,28,49,4939757
13847,28,457,4528231
13848,28,279,7760393
13849,28,163,14550934
13850,28,588,7760393
13851,28,581,4528231
13852,28,557,7872252
13853,28,448,7760393
13854,28,633,9471530
13855,28,261,4939757
13856,28,619,7872252
13857,28,684,8002418
13858,28,647,7760393
13859,28,380,7760393
13860,28,220,8478691
13861,28,614,8002418
13862,28,425,8002418
13863,28,493,14550934
13864,28,573,4788228
13865,28,323,7760393
13866,28,655,7760393
13867,28,512,8002418
13868,28,174,4788228
13869,28,699,4788228
13870,28,638,4528231
13871,28,531,14550934
13872,28,656,8002418
13873,28,431,4528231
13874,28,511,4939757
13875,28,579,4528231
13876,28,56,7872252
13877,28,504,8478691
13878,28,335,9471530
13879,28,461,7872252
13880,28,604,8002418
13881,28,316,8478691
13882,28,135,4528231
13883,28,518,4939757
13884,28,338,4939757
13885,28,445,4528231
13886,28,389,4528231
13887,28,372,14550934
13888,28,113,7872252
13889,28,692,9471530
13890,28,676,8002418
13891,28,202,7760393
13892,28,266,14550934
13893,28,346,9471530
13894,28,275,9471530
13895,28,357,7872252
13896,28,492,4788228
13897,28,122,13270061
13898,28,596,4939757
13899,28,80,8002418
13900,28,407,9471530
13901,28,214,14550934
13902,28,399,8478691
13903,28,273,8002418
13904,28,167,8478691
13905,28,271,7760393
13906,28,306,14550934
13907,28,322,8002418
13908,28,423,8478691
13909,28,83,4528231
13910,28,562,8002418
13911,28,547,7872252
13912,28,660,7760393
13913,28,41,7872252
13914,28,640,4939757
13915,28,583,4788228
13916,28,340,7872252
13917,28,598,4939757
13918,28,269,4528231
13919,28,514,4788228
13920,28,92,8002418
13921,28,484,4939757
13922,28,195,8478691
13923,28,347,7872252
13924,28,71,9471530
13925,28,387,8478691
13926,28,341,7872252
13927,28,64,4939757
13928,28,201,7760393
13929,28,10,7872252
13930,28,132,13270061
13931,28,501,4528231
13932,28,150,8478691
13933,28,434,14550934
13934,28,569,7872252
13935,28,444,4939757
13936,28,488,13270061
13937,28,597,4939757
13938,28,417,14550934
13939,28,477,7872252
13940,28,38,4788228
13941,28,394,4788228
13942,28,172,13270061
13943,28,3,7872252
13944,28,21,8478691
13945,28,102,14550934
13946,28,1,9471530
13947,28,524,4788228
13948,28,447,13270061
13949,28,690,13270061
13950,28,30,8002418
13951,28,391,4788228
13952,28,196,7760393
13953,28,558,9471530
13954,28,453,8002418
13955,28,204,9471530
13956,28,420,7872252
13957,28,570,14550934
13958,28,392,13270061
13959,28,18,14550934
13960,28,334,8002418
13961,28,368,9471530
13962,28,378,13270061
13963,28,73,13270061
13964,28,446,8002418
13965,28,317,14550934
13966,28,59,9471530
13967,28,66,14550934
13968,28,555,9471530
13969,28,264,9471530
13970,28,697,8478691
13971,28,296,4788228
13972,28,365,9471530
13973,28,622,7872252
13974,28,130,8478691
13975,28,563,4528231
13976,28,232,7872252
13977,28,339,4939757
13978,28,230,4939757
13979,28,294,13270061
13980,28,78,4788228
13981,28,443,14550934
13982,28,450,4788228
13983,28,366,9471530
13984,28,98,13270061
13985,28,534,4528231
13986,28,299,7872252
13987,28,238,7872252
13988,28,227,14550934
13989,28,580,9471530
13990,28,35,4528231
13991,28,353,4528231
13992,28,170,4788228
13993,28,621,4939757
13994,28,162,13270061
13995,28,528,4528231
13996,28,576,4528231
13997,28,481,14550934
13998,28,455,8002418
13999,28,374,4939757
14000,28,234,7872252
14001,28,169,4528231
14002,28,571,14550934
14003,28,74,14550934
14004,28,103,4528231
14005,28,474,7872252
14006,28,251,4939757
14007,28,133,7760393
14008,28,659,4528231
14009,28,330,8002418
14010,28,587,4939757
14011,28,100,4528231
14012,28,240,8002418
14013,28,121,4788228
14014,28,636,4788228
14015,28,498,8002418
14016,28,29,14550934
14017,28,208,7872252
14018,28,26,9471530
14019,28,70,13270061
14020,28,292,8002418
14021,28,168,14550934
14022,28,200,4788228
14023,28,497,7872252
14024,28,244,4528231
14025,28,27,14550934
14026,28,295,8478691
14027,28,510,8002418
14028,28,395,4528231
14029,28,559,14550934
14030,28,226,7760393
14031,28,24,8002418
14032,28,437,4788228
14033,28,22,9471530
14034,28,649,8002418
14035,28,178,7760393
14036,28,513,8002418
14037,28,272,9471530
14038,28,69,9471530
14039,28,552,9471530
14040,28,371,4528231
14041,28,496,8478691
14042,28,688,14550934
14043,28,575,4939757
14044,28,661,8478691
14045,28,409,7760393
14046,28,308,4528231
14047,28,546,8478691
14048,28,478,4939757
14049,28,259,13270061
14050,28,188,7872252
14051,28,657,4528231
14052,28,146,7760393
14053,28,303,13270061
14054,28,184,4788228
14055,28,291,4528231
14056,28,390,4939757
14057,28,526,4939757
14058,28,85,8002418
14059,28,527,7760393
14060,28,574,13270061
14061,28,2,8002418
14062,28,328,4939757
14063,28,286,9471530
14064,28,75,7872252
14065,28,440,14550934
14066,28,151,4528231
14067,28,433,4528231
14068,28,602,13270061
14069,28,250,4939757
14070,28,203,7760393
14071,28,233,4939757
14072,28,156,13270061
14073,28,516,13270061
14074,28,314,9471530
14075,28,192,14550934
14076,28,140,4788228
14077,28,138,4788228
14078,28,8,4788228
14079,28,560,7872252
14080,28,19,7760393
14081,28,386,9471530
14082,28,537,8002418
14083,28,635,8002418
14084,28,284,4528231
14085,28,302,4788228
14086,28,65,4528231
14087,28,418,9471530
14088,28,549,7760393
14089,28,685,4528231
14090,28,224,14550934
14091,28,654,8478691
14092,28,687,4528231
14093,28,222,7760393
14094,28,479,4528231
14095,28,94,4788228
14096,28,274,14550934
14097,28,255,4939757
14098,28,51,14550934
14099,28,473,4939757
14100,28,57,9471530
14101,28,400,8002418
14102,28,282,13270061
14103,28,350,13270061
14104,28,187,8002418
14105,28,5,13270061
14106,28,28,14550934
14107,28,159,4939757
14108,28,32,8478691
14109,28,485,14550934
14110,28,422,4528231
14111,28,213,9471530
14112,28,54,4788228
14113,28,653,4528231
14114,28,105,8478691
14115,28,426,14550934
14116,28,503,4939757
14117,28,375,4528231
14118,28,582,8478691
14119,28,627,7760393
14120,28,363,4788228
14121,28,568,4528231
14122,28,471,14550934
14123,28,97,4528231
14124,28,458,4528231
14125,28,336,4939757
14126,28,333,8478691
14127,28,616,4788228
14128,28,197,7872252
14129,28,567,4528231
14130,28,117,4528231
14131,28,123,14550934
14132,28,539,4788228
14133,28,379,7872252
14134,28,429,4528231
14135,28,239,4939757
14136,28,489,8002418
14137,28,373,4939757
14138,28,117,4528231
14139,28,448,7760393
14140,28,308,4528231
14141,29,231,9471530
14142,29,102,14550934
14143,29,143,9471530
14144,29,64,4939757
14145,29,237,7760393
14146,29,401,4939757
14147,29,530,13270061
14148,29,353,4528231
14149,29,168,14550934
14150,29,47,8478691
14151,29,440,14550934
14152,29,617,9471530
14153,29,551,8478691
14154,29,115,14550934
14155,29,39,9471530
14156,29,405,8478691
14157,29,236,4788228
14158,29,373,4939757
14159,29,321,7872252
14160,29,222,7760393
14161,29,83,4528231
14162,29,646,8478691
14163,29,53,4788228
14164,29,238,7872252
14165,29,133,7760393
14166,29,268,4528231
14167,29,249,14550934
14168,29,46,4788228
14169,29,577,14550934
14170,29,37,13270061
14171,29,411,9471530
14172,29,88,8002418
14173,29,181,4939757
14174,29,581,4528231
14175,29,275,9471530
14176,29,696,4528231
14177,29,432,13270061
14178,29,460,8002418
14179,29,392,13270061
14180,29,682,13270061
14181,29,450,4788228
14182,29,43,4528231
14183,29,669,8002418
14184,29,340,7872252
14185,29,389,4528231
14186,29,122,13270061
14187,29,318,8478691
14188,29,366,9471530
14189,29,151,4528231
14190,29,684,8002418
14191,29,175,9471530
14192,29,522,7872252
14193,29,270,7872252
14194,29,525,4528231
14195,29,97,4528231
14196,29,176,13270061
14197,29,197,7872252
14198,29,629,8478691
14199,29,526,4939757
14200,29,247,4788228
14201,29,68,4788228
14202,29,546,8478691
14203,29,381,9471530
14204,29,492,4788228
14205,29,443,14550934
14206,29,327,9471530
14207,29,117,4528231
14208,29,400,8002418
14209,29,651,7760393
14210,29,484,4939757
14211,29,613,7760393
14212,29,91,8478691
14213,29,455,8002418
14214,29,468,13270061
14215,29,511,4939757
14216,29,490,7872252
14217,29,94,4788228
14218,29,260,7760393
14219,29,566,13270061
14220,29,645,13270061
14221,29,582,8478691
14222,29,488,13270061
14223,29,54,4788228
14224,29,72,4939757
14225,29,700,9471530
14226,29,461,7872252
14227,29,506,4788228
14228,29,391,4788228
14229,29,695,14550934
14230,29,17,8478691
14231,29,81,4788228
14232,29,149,7872252
14233,29,126,9471530
14234,29,121,4788228
14235,29,643,4788228
14236,29,380,7760393
14237,29,354,4528231
14238,29,466,8478691
14239,29,240,8002418
14240,29,116,4528231
14241,29,559,14550934
14242,29,676,8002418
14243,29,369,13270061
14244,29,12,9471530
14245,29,630,4939757
14246,29,19,7760393
14247,29,424,8002418
14248,29,108,9471530
14249,29,661,8478691
14250,29,441,13270061
14251,29,532,7760393
14252,29,316,8478691
14253,29,274,14550934
14254,29,90,4939757
14255,29,245,14550934
14256,29,230,4939757
14257,29,596,4939757
14258,29,59,9471530
14259,29,10,7872252
14260,29,155,8478691
14261,29,341,7872252
14262,29,367,8478691
14263,29,491,4788228
14264,29,479,4528231
14265,29,361,7760393
14266,29,157,4939757
14267,29,626,4528231
14268,29,29,14550934
14269,29,330,8002418
14270,29,402,8002418
14271,29,41,7872252
14272,29,360,4939757
14273,29,136,8002418
14274,29,21,8478691
14275,29,7,7760393
14276,29,496,8478691
14277,29,383,14550934
14278,29,142,13270061
14279,29,111,8002418
14280,29,280,13270061
14281,29,647,7760393
14282,29,173,4788228
14283,29,453,8002418
14284,29,597,4939757
14285,29,296,4788228
14286,29,362,4939757
14287,29,631,9471530
14288,29,283,14550934
14289,29,284,4528231
14290,29,572,7760393
14291,29,448,7760393
14292,29,527,7760393
14293,29,554,13270061
14294,29,38,4788228
14295,29,49,4939757
14296,29,370,14550934
14297,29,86,8478691
14298,29,436,9471530
14299,29,623,8002418
14300,29,235,8002418
14301,29,342,13270061
14302,29,123,14550934
14303,29,666,7872252
14304,29,75,7872252
14305,29,553,13270061
14306,29,641,14550934
14307,29,27,14550934
14308,29,385,8478691
14309,29,139,4939757
14310,29,649,8002418
14311,29,435,4788228
14312,29,552,9471530
14313,29,160,7760393
14314,29,509,7760393
14315,29,636,4788228
14316,29,587,4939757
14317,29,576,4528231
14318,29,217,8002418
14319,29,79,13270061
14320,29,563,4528231
14321,29,578,4788228
14322,29,208,7872252
14323,29,303,13270061
14324,29,419,4528231
14325,29,5,13270061
14326,29,322,8002418
14327,29,24,8002418
14328,29,678,13270061
14329,29,358,9471530
14330,29,311,4528231
14331,29,150,8478691
14332,29,387,8478691
14333,29,289,4939757
14334,29,675,4939757
14335,29,98,13270061
14336,29,595,4788228
14337,29,606,14550934
14338,29,378,13270061
14339,29,372,14550934
14340,29,290,4528231
14341,29,170,4788228
14342,29,562,8002418
14343,29,241,14550934
14344,29,480,8478691
14345,29,295,8478691
14346,29,8,4788228
14347,29,169,4528231
14348,29,437,4788228
14349,29,281,8002418
14350,29,533,8002418
14351,29,18,14550934
14352,29,35,4528231
14353,29,45,13270061
14354,29,82,9471530
14355,29,177,7760393
14356,29,124,4528231
14357,29,650,7872252
14358,29,346,9471530
14359,29,504,8478691
14360,29,20,9471530
14361,29,120,14550934
14362,29,118,7760393
14363,29,293,4939757
14364,29,670,4788228
14365,29,399,8478691
14366,29,134,7760393
14367,29,193,4528231
14368,29,409,7760393
14369,29,57,9471530
14370,29,312,8478691
14371,29,497,7872252
14372,29,40,8478691
14373,29,55,4939757
14374,29,377,7872252
14375,29,396,4528231
14376,29,1,9471530
14377,29,652,8002418
14378,29,302,4788228
14379,29,472,9471530
14380,29,547,7872252
14381,29,431,4528231
14382,29,540,14550934
14383,29,84,4939757
14384,29,333,8478691
14385,29,568,4528231
14386,29,242,7760393
14387,29,11,7760393
14388,29,320,7760393
14389,29,579,4528231
14390,29,114,4788228
14391,29,365,9471530
14392,29,517,14550934
14393,29,128,8002418
14394,29,92,8002418
14395,29,87,7872252
14396,29,515,4528231
14397,29,16,8002418
14398,29,166,4788228
14399,29,4,7872252
14400,29,558,9471530
14401,29,201,7760393
14402,29,132,13270061
14403,29,144,4788228
14404,29,183,8478691
14405,29,225,4528231
14406,29,153,9471530
14407,29,31,9471530
14408,29,507,7760393
14409,29,417,14550934
14410,29,214,14550934
14411,29,251,4939757
14412,29,639,13270061
14413,29,103,4528231
14414,29,371,4528231
14415,29,205,14550934
14416,29,423,8478691
14417,29,131,13270061
14418,29,99,8002418
14419,29,454,4528231
14420,29,101,13270061
14421,29,337,7760393
14422,29,368,9471530
14423,29,127,8002418
14424,29,234,7872252
14425,29,510,8002418
14426,29,550,4528231
14427,29,298,13270061
14428,29,390,4939757
14429,29,516,13270061
14430,29,110,4788228
14431,29,42,4528231
14432,29,404,7872252
14433,29,355,13270061
14434,29,310,7760393
14435,29,95,4939757
14436,29,178,7760393
14437,29,403,13270061
14438,29,518,4939757
14439,29,374,4939757
14440,29,253,8002418
14441,29,356,13270061
14442,29,165,7760393
14443,29,607,4939757
14444,29,227,14550934
14445,29,609,9471530
14446,29,545,7872252
14447,29,288,7760393
14448,29,677,9471530
14449,29,438,9471530
14450,29,620,8002418
14451,29,56,7872252
14452,29,555,9471530
14453,29,397,8478691
14454,29,528,4528231
14455,29,679,4788228
14456,29,232,7872252
14457,29,459,9471530
14458,29,163,14550934
14459,29,78,4788228
14460,29,69,9471530
14461,29,216,14550934
14462,29,364,9471530
14463,29,627,7760393
14464,29,548,4528231
14465,29,192,14550934
14466,29,628,4939757
14467,29,185,7760393
14468,29,313,8478691
14469,29,667,8478691
14470,29,660,7760393
14471,29,599,4939757
14472,29,301,8002418
14473,29,331,8478691
14474,29,659,4528231
14475,29,615,8478691
14476,29,422,4528231
14477,29,172,13270061
14478,29,349,7760393
14479,29,9,4788228
14480,29,494,9471530
14481,29,585,8478691
14482,29,648,4528231
14483,29,478,4939757
14484,29,457,4528231
14485,29,77,8002418
14486,29,501,4528231
14487,29,265,4939757
14488,29,637,4939757
14489,29,23,4788228
14490,29,470,8478691
14491,29,6,4939757
14492,29,471,14550934
14493,29,569,7872252
14494,29,339,4939757
14495,29,2,8002418
14496,29,474,7872252
14497,29,593,4939757
14498,29,414,4788228
14499,29,194,7760393
14500,29,137,9471530
14501,29,62,13270061
14502,29,162,13270061
14503,29,683,13270061
14504,29,105,8478691
14505,29,255,4939757
14506,29,583,4788228
14507,29,309,7760393
14508,29,100,4528231
14509,29,434,14550934
14510,29,535,4528231
14511,29,439,4528231
14512,29,272,9471530
14513,29,262,4939757
14514,29,462,13270061
14515,29,560,7872252
14516,29,188,7872252
14517,29,60,13270061
14518,29,588,7760393
14519,29,65,4528231
14520,29,610,7760393
14521,29,611,4788228
14522,29,206,7872252
14523,29,505,7760393
14524,29,633,9471530
14525,29,52,14550934
14526,29,138,4788228
14527,29,386,9471530
14528,29,602,13270061
14529,29,34,4939757
14530,29,520,8478691
14531,29,61,14550934
14532,29,487,4939757
14533,29,359,7872252
14534,29,202,7760393
14535,29,421,8478691
14536,29,407,9471530
14537,29,635,8002418
14538,29,475,8478691
14539,29,644,13270061
14540,29,616,4788228
14541,29,446,8002418
14542,29,570,14550934
14543,29,430,14550934
14544,29,220,8478691
14545,29,567,4528231
14546,29,189,4788228
14547,29,26,9471530
14548,29,698,4528231
14549,29,456,7872252
14550,29,542,4528231
14551,29,180,13270061
14552,29,406,7760393
14553,29,464,9471530
14554,29,586,7760393
14555,29,624,7872252
14556,29,277,9471530
14557,29,85,8002418
14558,29,71,9471530
14559,29,148,4939757
14560,29,473,4939757
14561,29,672,4788228
14562,29,50,4939757
14563,29,307,4788228
14564,29,243,7760393
14565,29,244,4528231
14566,29,416,14550934
14567,29,605,9471530
14568,29,640,4939757
14569,29,653,4528231
14570,29,395,4528231
14571,29,508,14550934
14572,29,218,14550934
14573,29,304,7760393
14574,29,219,14550934
14575,29,574,13270061
14576,29,345,8002418
14577,29,674,9471530
14578,29,427,8478691
14579,29,291,4528231
14580,29,691,4788228
14581,29,191,8002418
14582,29,694,4528231
14583,29,503,4939757
14584,29,130,8478691
14585,29,426,14550934
14586,29,328,4939757
14587,29,634,9471530
14588,29,413,4528231
14589,29,544,7872252
14590,29,44,4939757
14591,29,668,7872252
14592,29,465,4788228
14593,29,190,4528231
14594,29,174,4788228
14595,29,196,7760393
14596,29,184,4788228
14597,29,195,8478691
14598,29,433,4528231
14599,29,664,4528231
14600,29,156,13270061
14601,29,147,9471530
14602,29,539,4788228
14603,29,186,8002418
14604,29,199,13270061
14605,29,476,13270061
14606,29,425,8002418
14607,29,557,7872252
14608,29,129,7760393
14609,29,347,7872252
14610,29,394,4788228
14611,29,22,9471530
14612,29,70,13270061
14613,29,152,8002418
14614,29,685,4528231
14615,29,258,13270061
14616,29,655,7760393
14617,29,73,13270061
14618,29,66,14550934
14619,29,211,9471530
14620,29,325,9471530
14621,29,699,4788228
14622,29,376,7872252
14623,29,538,4528231
14624,29,584,4939757
14625,29,33,9471530
14626,29,3,7872252
14627,29,299,7872252
14628,29,292,8002418
14629,29,158,8002418
14630,29,198,4528231
14631,29,357,7872252
14632,29,363,4788228
14633,29,106,7760393
14634,29,420,7872252
14635,29,429,4528231
14636,29,254,7872252
14637,29,663,4788228
14638,29,642,8478691
14639,29,58,9471530
14640,29,469,8478691
14641,29,176,13270061
14642,29,643,4788228
14643,29,583,4788228
14644,29,309,7760393
14645,29,100,4528231
14646,30,642,8478691
14647,30,21,8478691
14648,30,570,14550934
14649,30,336,4939757
14650,30,206,7872252
14651,30,626,4528231
14652,30,113,7872252
14653,30,577,14550934
14654,30,397,8478691
14655,30,92,8002418
14656,30,256,7872252
14657,30,187,8002418
14658,30,604,8002418
14659,30,400,8002418
14660,30,331,8478691
14661,30,94,4788228
14662,30,307,4788228
14663,30,220,8478691
14664,30,97,4528231
14665,30,540,14550934
14666,30,139,4939757
14667,30,511,4939757
14668,30,161,4939757
14669,30,620,8002418
14670,30,79,13270061
14671,30,451,9471530
14672,30,546,8478691
14673,30,49,4939757
14674,30,386,9471530
14675,30,501,4528231
14676,30,398,7872252
14677,30,199,13270061
14678,30,34,4939757
14679,30,48,4528231
14680,30,99,8002418
14681,30,138,4788228
14682,30,269,4528231
14683,30,690,13270061
14684,30,115,14550934
14685,30,479,4528231
14686,30,174,4788228
14687,30,46,4788228
14688,30,585,8478691
14689,30,396,4528231
14690,30,413,4528231
14691,30,482,9471530
14692,30,399,8478691
14693,30,425,8002418
14694,30,316,8478691
14695,30,32,8478691
14696,30,568,4528231
14697,30,284,4528231
14698,30,77,8002418
14699,30,89,7872252
14700,30,98,13270061
14701,30,254,7872252
14702,30,523,9471530
14703,30,225,4528231
14704,30,650,7872252
14705,30,456,7872252
14706,30,169,4528231
14707,30,553,13270061
14708,30,613,7760393
14709,30,231,9471530
14710,30,84,4939757
14711,30,526,4939757
14712,30,44,4939757
14713,30,210,13270061
14714,30,691,4788228
14715,30,162,13270061
14716,30,155,8478691
14717,30,22,9471530
14718,30,53,4788228
14719,30,464,9471530
14720,30,681,9471530
14721,30,347,7872252
14722,30,687,4528231
14723,30,556,8002418
14724,30,439,4528231
14725,30,644,13270061
14726,30,312,8478691
14727,30,489,8002418
14728,30,265,4939757
14729,30,291,4528231
14730,30,516,13270061
14731,30,500,14550934
14732,30,610,7760393
14733,30,469,8478691
14734,30,667,8478691
14735,30,274,14550934
14736,30,103,4528231
14737,30,532,7760393
14738,30,86,8478691
14739,30,697,8478691
14740,30,418,9471530
14741,30,330,8002418
14742,30,442,4528231
14743,30,528,4528231
14744,30,405,8478691
14745,30,378,13270061
14746,30,416,14550934
14747,30,339,4939757
14748,30,641,14550934
14749,30,75,7872252
14750,30,282,13270061
14751,30,45,13270061
14752,30,578,4788228
14753,30,151,4528231
14754,30,461,7872252
14755,30,618,4788228
